plot,species,abundance,day,month,year,habitat,hab_type
T4,Tirumala septentrionis,12,4,6,2013,road,open
T4,Vagrans egista,5,4,6,2013,road,open
T4,Vindula erota,2,4,6,2013,road,open
T4,Ypthima baldus,1,4,6,2013,road,open
T4,Argyreus hyperbius,1,5,6,2013,road,open
T4,Cepora nadina,1,5,6,2013,road,open
T4,Cirrochroa tyche,2,5,6,2013,road,open
T4,Danaus genutia,1,5,6,2013,road,open
T4,Euploea mulciber,10,5,6,2013,road,open
T4,Eurema hecabe,6,5,6,2013,road,open
T4,Graphium sarpedon,4,5,6,2013,road,open
T4,Heliophorus ila,1,5,6,2013,road,open
T4,Hestina nama,1,5,6,2013,road,open
T4,Ideopsis similis,1,5,6,2013,road,open
T4,Lamproptera curius,15,5,6,2013,road,open
T4,Lethe naga,1,5,6,2013,road,open
T4,Neptis namba,1,5,6,2013,road,open
T4,Papilio helenus,2,5,6,2013,road,open
T4,Papilio paris,1,5,6,2013,road,open
T4,Papilio protenor,1,5,6,2013,road,open
T4,Parantica aglea,3,5,6,2013,road,open
T4,Parantica melaneus,3,5,6,2013,road,open
T4,Parnara sp,5,5,6,2013,road,open
T4,Pieris canidia,8,5,6,2013,road,open
T4,Prioneris thestylis,2,5,6,2013,road,open
T4,Pseudozizeeria maha,1,5,6,2013,road,open
T4,Pyroneura sp,1,5,6,2013,road,open
T4,Stibochiona nicea,2,5,6,2013,road,open
T4,Stichophthalma howqua,6,5,6,2013,road,open
T4,Tirumala septentrionis,4,5,6,2013,road,open
T4,Vagrans egista,1,5,6,2013,road,open
T4,Vindula erota,1,5,6,2013,road,open
T4,Ypthima baldus,2,5,6,2013,road,open
T5,Argyreus hyperbius,2,1,11,2005,secondary_forest,forest
T5,Athyma cama,1,1,11,2005,secondary_forest,forest
T5,Lethe syrcis,4,1,11,2005,secondary_forest,forest
T5,Lethe verma,4,1,11,2005,secondary_forest,forest
T5,Pseudozizeeria maha,1,1,11,2005,secondary_forest,forest
T5,Ragadia crisilda,1,1,11,2005,secondary_forest,forest
T5,Zemeros flegyas,2,1,11,2005,secondary_forest,forest
T5,Argyreus hyperbius,3,16,7,2005,secondary_forest,forest
T5,Cethosia biblis,14,16,7,2005,secondary_forest,forest
T5,Cirrochroa tyche,1,16,7,2005,secondary_forest,forest
T5,Ethope noirei,1,16,7,2005,secondary_forest,forest
T5,Euploea mulciber,3,16,7,2005,secondary_forest,forest
T5,Hasora vitta,2,16,7,2005,secondary_forest,forest
T5,Hypolimnas bolina,2,16,7,2005,secondary_forest,forest
T5,Ideopsis similis,1,16,7,2005,secondary_forest,forest
T5,Jamides alecto,1,16,7,2005,secondary_forest,forest
T5,Lamproptera curius,1,16,7,2005,secondary_forest,forest
T5,Lethe verma,1,16,7,2005,secondary_forest,forest
T5,Mycalesis misenus,1,16,7,2005,secondary_forest,forest
T5,Papilio helenus,2,16,7,2005,secondary_forest,forest
T5,Papilio memnon,3,16,7,2005,secondary_forest,forest
T5,Papilio protenor,2,16,7,2005,secondary_forest,forest
T5,Parantica melaneus,2,16,7,2005,secondary_forest,forest
T5,Parantica sita,5,16,7,2005,secondary_forest,forest
T5,Prioneris thestylis,2,16,7,2005,secondary_forest,forest
T5,Pseudozizeeria maha,1,16,7,2005,secondary_forest,forest
T5,Ragadia crisilda,12,16,7,2005,secondary_forest,forest
T5,Stichophthalma howqua,6,16,7,2005,secondary_forest,forest
T5,Sumalia daraxa,1,16,7,2005,secondary_forest,forest
T5,Tirumala septentrionis,1,16,7,2005,secondary_forest,forest
T5,Appias albina,1,17,5,2005,secondary_forest,forest
T5,Euploea mulciber,1,17,5,2005,secondary_forest,forest
T5,Halpe frontieri,1,17,5,2005,secondary_forest,forest
T5,Lethe syrcis,6,17,5,2005,secondary_forest,forest
T5,Lethe verma,1,17,5,2005,secondary_forest,forest
T5,Mooreana sp,1,17,5,2005,secondary_forest,forest
T5,Papilio helenus,2,17,5,2005,secondary_forest,forest
T5,Parantica melaneus,1,17,5,2005,secondary_forest,forest
T5,Parantica sita,11,17,5,2005,secondary_forest,forest
T5,Parantica swinhoei,1,17,5,2005,secondary_forest,forest
T5,Parnara guttata,1,17,5,2005,secondary_forest,forest
T5,Pieris canidia,5,17,5,2005,secondary_forest,forest
T5,Ragadia crisilda,15,17,5,2005,secondary_forest,forest
T5,Troides helena,1,17,5,2005,secondary_forest,forest
T5,Ypthima imitans,4,17,5,2005,secondary_forest,forest
T5,Celastrina lavendularis,1,17,6,2005,secondary_forest,forest
T5,Cethosia biblis,3,17,6,2005,secondary_forest,forest
T5,Euploea mulciber,7,17,6,2005,secondary_forest,forest
T5,Lethe naga,1,17,6,2005,secondary_forest,forest
T5,Lethe syrcis,1,17,6,2005,secondary_forest,forest
T5,Lethe verma,3,17,6,2005,secondary_forest,forest
T5,Neope muirheadi,1,17,6,2005,secondary_forest,forest
T5,Papilio helenus,6,17,6,2005,secondary_forest,forest
T5,Papilio memnon,2,17,6,2005,secondary_forest,forest
T5,Papilio protenor,3,17,6,2005,secondary_forest,forest
T5,Parantica melaneus,4,17,6,2005,secondary_forest,forest
T5,Parantica sita,5,17,6,2005,secondary_forest,forest
T5,Parantica swinhoei,2,17,6,2005,secondary_forest,forest
T5,Ragadia crisilda,1,17,6,2005,secondary_forest,forest
T5,Stibochiona nicea,1,17,6,2005,secondary_forest,forest
T5,Stichophthalma howqua,11,17,6,2005,secondary_forest,forest
T5,Udara dilecta,1,17,6,2005,secondary_forest,forest
T5,Appias albina,1,17,7,2005,secondary_forest,forest
T5,Cethosia biblis,2,17,7,2005,secondary_forest,forest
T5,Chersonesia risa,1,17,7,2005,secondary_forest,forest
T5,Danaus genutia,1,17,7,2005,secondary_forest,forest
T5,Delias acalis,1,17,7,2005,secondary_forest,forest
T5,Euploea mulciber,1,17,7,2005,secondary_forest,forest
T5,Heliophorus epides,1,17,7,2005,secondary_forest,forest
T5,Lethe verma,1,17,7,2005,secondary_forest,forest
T5,Neptis clinia,1,17,7,2005,secondary_forest,forest
T5,Papilio helenus,2,17,7,2005,secondary_forest,forest
T5,Papilio memnon,2,17,7,2005,secondary_forest,forest
T5,Papilio protenor,4,17,7,2005,secondary_forest,forest
T5,Parantica sita,2,17,7,2005,secondary_forest,forest
T5,Ragadia crisilda,5,17,7,2005,secondary_forest,forest
T5,Stibochiona nicea,1,17,7,2005,secondary_forest,forest
T5,Stichophthalma howqua,2,17,7,2005,secondary_forest,forest
T5,Thaumantis diores,1,17,7,2005,secondary_forest,forest
T5,Tirumala septentrionis,1,17,7,2005,secondary_forest,forest
T5,Troides helena,3,17,7,2005,secondary_forest,forest
T5,Vagrans egista,1,17,7,2005,secondary_forest,forest
T5,Vindula erota,1,17,7,2005,secondary_forest,forest
T5,Ypthima baldus,2,17,7,2005,secondary_forest,forest
T5,Appias pandione,1,17,9,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,17,9,2005,secondary_forest,forest
T5,Danaus genutia,1,17,9,2005,secondary_forest,forest
T5,Delias pasithoe,1,17,9,2005,secondary_forest,forest
T5,Dodona ouida,2,17,9,2005,secondary_forest,forest
T5,Euploea mulciber,1,17,9,2005,secondary_forest,forest
T5,Lethe vindhya,1,17,9,2005,secondary_forest,forest
T5,Neorina patria,3,17,9,2005,secondary_forest,forest
T5,Papilio dialis,1,17,9,2005,secondary_forest,forest
T5,Papilio protenor,1,17,9,2005,secondary_forest,forest
T5,Parantica melaneus,1,17,9,2005,secondary_forest,forest
T5,Parnara guttata,6,17,9,2005,secondary_forest,forest
T5,Prioneris thestylis,1,17,9,2005,secondary_forest,forest
T5,Ragadia crisilda,4,17,9,2005,secondary_forest,forest
T5,Rapala rectivitta,2,17,9,2005,secondary_forest,forest
T5,Sumalia daraxa,1,17,9,2005,secondary_forest,forest
T5,Symbrenthia hypselis,1,17,9,2005,secondary_forest,forest
T5,Vanessa indica,2,17,9,2005,secondary_forest,forest
T5,Aemona amathusia,4,18,5,2005,secondary_forest,forest
T5,Appias albina,1,18,5,2005,secondary_forest,forest
T5,Appias pandione,1,18,5,2005,secondary_forest,forest
T5,Argyreus hyperbius,2,18,5,2005,secondary_forest,forest
T5,Capaila sp,1,18,5,2005,secondary_forest,forest
T5,Capila pauripunetata,1,18,5,2005,secondary_forest,forest
T5,Cethosia biblis,1,18,5,2005,secondary_forest,forest
T5,Charaxes aristogiton,1,18,5,2005,secondary_forest,forest
T5,Chilasa slateri,2,18,5,2005,secondary_forest,forest
T5,Cirrochroa tyche,1,18,5,2005,secondary_forest,forest
T5,Delias sp,1,18,5,2005,secondary_forest,forest
T5,Dodona ouida,1,18,5,2005,secondary_forest,forest
T5,Euploea mulciber,1,18,5,2005,secondary_forest,forest
T5,Graphium agamemnon,1,18,5,2005,secondary_forest,forest
T5,Graphium sarpedon,1,18,5,2005,secondary_forest,forest
T5,Halpe frontieri,4,18,5,2005,secondary_forest,forest
T5,Hasora sp,1,18,5,2005,secondary_forest,forest
T5,Heliophorus ila,2,18,5,2005,secondary_forest,forest
T5,Hypolimnas bolina,3,18,5,2005,secondary_forest,forest
T5,Lampides boeticus,2,18,5,2005,secondary_forest,forest
T5,Lethe syrcis,18,18,5,2005,secondary_forest,forest
T5,Meandrusa sciron,3,18,5,2005,secondary_forest,forest
T5,Melanitis leda,1,18,5,2005,secondary_forest,forest
T5,Neptis radha,1,18,5,2005,secondary_forest,forest
T5,Neurosigma siva,1,18,5,2005,secondary_forest,forest
T5,Papilio helenus,3,18,5,2005,secondary_forest,forest
T5,Papilio memnon,1,18,5,2005,secondary_forest,forest
T5,Papilio paris,1,18,5,2005,secondary_forest,forest
T5,Papilio protenor,1,18,5,2005,secondary_forest,forest
T5,Parantica aglea,2,18,5,2005,secondary_forest,forest
T5,Parantica melaneus,12,18,5,2005,secondary_forest,forest
T5,Parantica sita,21,18,5,2005,secondary_forest,forest
T5,Parantica swinhoei,2,18,5,2005,secondary_forest,forest
T5,Pieris canidia,4,18,5,2005,secondary_forest,forest
T5,Prioneris thestylis,1,18,5,2005,secondary_forest,forest
T5,Prosotas nora,1,18,5,2005,secondary_forest,forest
T5,Pseudozizeeria maha,4,18,5,2005,secondary_forest,forest
T5,Ragadia crisilda,15,18,5,2005,secondary_forest,forest
T5,Thaumantis diores,3,18,5,2005,secondary_forest,forest
T5,Udara dilecta,6,18,5,2005,secondary_forest,forest
T5,Vindula erota,1,18,5,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,18,7,2005,secondary_forest,forest
T5,Athyma asura,1,18,7,2005,secondary_forest,forest
T5,Bibasis vasutana,3,18,7,2005,secondary_forest,forest
T5,Cethosia biblis,4,18,7,2005,secondary_forest,forest
T5,Charaxes kahruba,1,18,7,2005,secondary_forest,forest
T5,Cirrochroa tyche,2,18,7,2005,secondary_forest,forest
T5,Delias pasithoe,1,18,7,2005,secondary_forest,forest
T5,Elymnias patna,1,18,7,2005,secondary_forest,forest
T5,Euploea mulciber,5,18,7,2005,secondary_forest,forest
T5,Hasora vitta,1,18,7,2005,secondary_forest,forest
T5,Jamides alecto,1,18,7,2005,secondary_forest,forest
T5,Lethe verma,2,18,7,2005,secondary_forest,forest
T5,Mycalesis inopia,1,18,7,2005,secondary_forest,forest
T5,Mycalesis misenus,1,18,7,2005,secondary_forest,forest
T5,Papilio memnon,1,18,7,2005,secondary_forest,forest
T5,Papilio protenor,2,18,7,2005,secondary_forest,forest
T5,Parantica sita,3,18,7,2005,secondary_forest,forest
T5,Pelopidas agna,1,18,7,2005,secondary_forest,forest
T5,Prioneris thestylis,1,18,7,2005,secondary_forest,forest
T5,Pseudozizeeria maha,2,18,7,2005,secondary_forest,forest
T5,Ragadia crisilda,11,18,7,2005,secondary_forest,forest
T5,Stibochiona nicea,1,18,7,2005,secondary_forest,forest
T5,Stichophthalma howqua,2,18,7,2005,secondary_forest,forest
T5,Troides helena,3,18,7,2005,secondary_forest,forest
T5,Vindula erota,1,18,7,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,18,8,2005,secondary_forest,forest
T5,Bibasis vasutana,1,18,8,2005,secondary_forest,forest
T5,Cethosia biblis,2,18,8,2005,secondary_forest,forest
T5,Hasora vitta,1,18,8,2005,secondary_forest,forest
T5,Lethe verma,3,18,8,2005,secondary_forest,forest
T5,Mycalesis misenus,1,18,8,2005,secondary_forest,forest
T5,Neptis clinia,1,18,8,2005,secondary_forest,forest
T5,Papilio memnon,1,18,8,2005,secondary_forest,forest
T5,Parantica aglea,1,18,8,2005,secondary_forest,forest
T5,Parantica sita,1,18,8,2005,secondary_forest,forest
T5,Parnara apostata,4,18,8,2005,secondary_forest,forest
T5,Ragadia crisilda,7,18,8,2005,secondary_forest,forest
T5,Stibochiona nicea,3,18,8,2005,secondary_forest,forest
T5,Stichophthalma howqua,6,18,8,2005,secondary_forest,forest
T5,Ypthima imitans,1,18,8,2005,secondary_forest,forest
T5,Appias albina,1,19,6,2005,secondary_forest,forest
T5,Appias pandione,1,19,6,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,19,6,2005,secondary_forest,forest
T5,Athyma cama,2,19,6,2005,secondary_forest,forest
T5,Celastrina lavendularis,2,19,6,2005,secondary_forest,forest
T5,Cethosia biblis,5,19,6,2005,secondary_forest,forest
T5,Charaxes aristogiton,1,19,6,2005,secondary_forest,forest
T5,Dodona ouida,1,19,6,2005,secondary_forest,forest
T5,Euploea mulciber,9,19,6,2005,secondary_forest,forest
T5,Graphium sarpedon,2,19,6,2005,secondary_forest,forest
T5,Hebomoia glaucippe,2,19,6,2005,secondary_forest,forest
T5,Heliophorus ila,1,19,6,2005,secondary_forest,forest
T5,Hypolimnas bolina,1,19,6,2005,secondary_forest,forest
T5,Kalima inachus,1,19,6,2005,secondary_forest,forest
T5,Lampides boeticus,2,19,6,2005,secondary_forest,forest
T5,Meandrusa sciron,2,19,6,2005,secondary_forest,forest
T5,Neope armandi,1,19,6,2005,secondary_forest,forest
T5,Neope muirheadi,2,19,6,2005,secondary_forest,forest
T5,Neptis clinia,1,19,6,2005,secondary_forest,forest
T5,Papilio helenus,4,19,6,2005,secondary_forest,forest
T5,Papilio memnon,6,19,6,2005,secondary_forest,forest
T5,Papilio paris,2,19,6,2005,secondary_forest,forest
T5,Papilio protenor,3,19,6,2005,secondary_forest,forest
T5,Parantica melaneus,3,19,6,2005,secondary_forest,forest
T5,Parantica sita,10,19,6,2005,secondary_forest,forest
T5,Parnara guttata,2,19,6,2005,secondary_forest,forest
T5,Prioneris thestylis,7,19,6,2005,secondary_forest,forest
T5,Prosotas nora,3,19,6,2005,secondary_forest,forest
T5,Pyroneura margherita,1,19,6,2005,secondary_forest,forest
T5,Sephisa chandrana,1,19,6,2005,secondary_forest,forest
T5,Stichophthalma howqua,10,19,6,2005,secondary_forest,forest
T5,Tagiades litigiosa,1,19,6,2005,secondary_forest,forest
T5,Tirumala septentrionis,1,19,6,2005,secondary_forest,forest
T5,Vagrans egista,1,19,6,2005,secondary_forest,forest
T5,Zemeros flegyas,2,19,6,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,19,7,2005,secondary_forest,forest
T5,Cethosia biblis,3,19,7,2005,secondary_forest,forest
T5,Ethope noirei,1,19,7,2005,secondary_forest,forest
T5,Euploea mulciber,3,19,7,2005,secondary_forest,forest
T5,Jamides alecto,1,19,7,2005,secondary_forest,forest
T5,Mycalesis inopia,2,19,7,2005,secondary_forest,forest
T5,Mycalesis misenus,1,19,7,2005,secondary_forest,forest
T5,Papilio helenus,4,19,7,2005,secondary_forest,forest
T5,Papilio memnon,2,19,7,2005,secondary_forest,forest
T5,Papilio protenor,3,19,7,2005,secondary_forest,forest
T5,Parantica sita,3,19,7,2005,secondary_forest,forest
T5,Pseudozizeeria maha,1,19,7,2005,secondary_forest,forest
T5,Ragadia crisilda,11,19,7,2005,secondary_forest,forest
T5,Stibochiona nicea,1,19,7,2005,secondary_forest,forest
T5,Stichophthalma howqua,1,19,7,2005,secondary_forest,forest
T5,Thaumantis diores,1,19,7,2005,secondary_forest,forest
T5,Ypthima baldus,1,19,7,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,19,8,2005,secondary_forest,forest
T5,Athyma,1,19,8,2005,secondary_forest,forest
T5,Cethosia biblis,1,19,8,2005,secondary_forest,forest
T5,Ethope noirei,1,19,8,2005,secondary_forest,forest
T5,Hasora vitta,1,19,8,2005,secondary_forest,forest
T5,Ideopsis similis,1,19,8,2005,secondary_forest,forest
T5,Lethe verma,2,19,8,2005,secondary_forest,forest
T5,Neorina patria,2,19,8,2005,secondary_forest,forest
T5,Neptis clinia,2,19,8,2005,secondary_forest,forest
T5,Papilio memnon,1,19,8,2005,secondary_forest,forest
T5,Parantica sita,1,19,8,2005,secondary_forest,forest
T5,Parnara sp,1,19,8,2005,secondary_forest,forest
T5,Ragadia crisilda,4,19,8,2005,secondary_forest,forest
T5,Stibochiona nicea,2,19,8,2005,secondary_forest,forest
T5,Stichophthalma howqua,1,19,8,2005,secondary_forest,forest
T5,Vindula erota,1,19,8,2005,secondary_forest,forest
T5,Appias pandione,1,20,8,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,20,8,2005,secondary_forest,forest
T5,Cethosia biblis,4,20,8,2005,secondary_forest,forest
T5,Delias acalis,1,20,8,2005,secondary_forest,forest
T5,Euploea mulciber,9,20,8,2005,secondary_forest,forest
T5,Hasora vitta,1,20,8,2005,secondary_forest,forest
T5,Lethe verma,1,20,8,2005,secondary_forest,forest
T5,Neorina patria,1,20,8,2005,secondary_forest,forest
T5,Papilio dialis,2,20,8,2005,secondary_forest,forest
T5,Papilio helenus,1,20,8,2005,secondary_forest,forest
T5,Papilio memnon,3,20,8,2005,secondary_forest,forest
T5,Papilio protenor,2,20,8,2005,secondary_forest,forest
T5,Parantica melaneus,1,20,8,2005,secondary_forest,forest
T5,Parantica sita,2,20,8,2005,secondary_forest,forest
T5,Parnara sp,7,20,8,2005,secondary_forest,forest
T5,Prioneris thestylis,1,20,8,2005,secondary_forest,forest
T5,Ragadia crisilda,3,20,8,2005,secondary_forest,forest
T5,Stichophthalma howqua,3,20,8,2005,secondary_forest,forest
T5,Tirumala septentrionis,1,20,8,2005,secondary_forest,forest
T5,Yasoda tripunctata,1,20,8,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,20,9,2005,secondary_forest,forest
T5,Celatoxia marginata,1,20,9,2005,secondary_forest,forest
T5,Chilasa paradoxa,1,20,9,2005,secondary_forest,forest
T5,Hasora vitta,1,20,9,2005,secondary_forest,forest
T5,Lethe verma,1,20,9,2005,secondary_forest,forest
T5,Neorina patria,1,20,9,2005,secondary_forest,forest
T5,Parantica melaneus,1,20,9,2005,secondary_forest,forest
T5,Parnara sp,9,20,9,2005,secondary_forest,forest
T5,Ragadia crisilda,6,20,9,2005,secondary_forest,forest
T5,Stibochiona nicea,1,20,9,2005,secondary_forest,forest
T5,Vanessa indica,2,20,9,2005,secondary_forest,forest
T5,Appias pandione,2,21,6,2005,secondary_forest,forest
T5,Argyreus hyperbius,3,21,6,2005,secondary_forest,forest
T5,Celastrina lavendularis,2,21,6,2005,secondary_forest,forest
T5,Cepora nadina,1,21,6,2005,secondary_forest,forest
T5,Cethosia biblis,6,21,6,2005,secondary_forest,forest
T5,Euploea mulciber,10,21,6,2005,secondary_forest,forest
T5,Hasora vitta,3,21,6,2005,secondary_forest,forest
T5,Heliophorus ila,3,21,6,2005,secondary_forest,forest
T5,Ideopsis similis,1,21,6,2005,secondary_forest,forest
T5,Jamides alecto,1,21,6,2005,secondary_forest,forest
T5,Jamides bochus,4,21,6,2005,secondary_forest,forest
T5,Lampides boeticus,3,21,6,2005,secondary_forest,forest
T5,Lethe syrcis,4,21,6,2005,secondary_forest,forest
T5,Lethe verma,1,21,6,2005,secondary_forest,forest
T5,Neope muirheadi,4,21,6,2005,secondary_forest,forest
T5,Papilio helenus,7,21,6,2005,secondary_forest,forest
T5,Papilio memnon,7,21,6,2005,secondary_forest,forest
T5,Papilio paris,1,21,6,2005,secondary_forest,forest
T5,Papilio protenor,4,21,6,2005,secondary_forest,forest
T5,Parantica aglea,2,21,6,2005,secondary_forest,forest
T5,Parantica melaneus,4,21,6,2005,secondary_forest,forest
T5,Parantica sita,12,21,6,2005,secondary_forest,forest
T5,Parantica swinhoei,1,21,6,2005,secondary_forest,forest
T5,Prioneris thestylis,1,21,6,2005,secondary_forest,forest
T5,Stibochiona nicea,1,21,6,2005,secondary_forest,forest
T5,Stichophthalma howqua,16,21,6,2005,secondary_forest,forest
T5,Tirumala septentrionis,1,21,6,2005,secondary_forest,forest
T5,Zemeros flegyas,1,21,6,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,21,9,2005,secondary_forest,forest
T5,Cethosia biblis,1,21,9,2005,secondary_forest,forest
T5,Hasora vitta,1,21,9,2005,secondary_forest,forest
T5,Heliophorus ila,1,21,9,2005,secondary_forest,forest
T5,Mycalesis inopia,1,21,9,2005,secondary_forest,forest
T5,Parantica sita,1,21,9,2005,secondary_forest,forest
T5,Parnara sp,8,21,9,2005,secondary_forest,forest
T5,Ragadia crisilda,11,21,9,2005,secondary_forest,forest
T5,Stibochiona nicea,1,21,9,2005,secondary_forest,forest
T5,Vanessa indica,1,21,9,2005,secondary_forest,forest
T5,Argyreus hyperbius,2,22,9,2005,secondary_forest,forest
T5,Cethosia biblis,1,22,9,2005,secondary_forest,forest
T5,Euploea mulciber,2,22,9,2005,secondary_forest,forest
T5,Hasora vitta,1,22,9,2005,secondary_forest,forest
T5,Hypolimnas bolina,1,22,9,2005,secondary_forest,forest
T5,Lethe syrcis,1,22,9,2005,secondary_forest,forest
T5,Mycalesis misenus,1,22,9,2005,secondary_forest,forest
T5,Neorina patria,1,22,9,2005,secondary_forest,forest
T5,Parantica sita,1,22,9,2005,secondary_forest,forest
T5,Parnara guttata,5,22,9,2005,secondary_forest,forest
T5,Ragadia crisilda,11,22,9,2005,secondary_forest,forest
T5,Euploea mulciber,1,31,10,2005,secondary_forest,forest
T5,Lethe syrcis,3,31,10,2005,secondary_forest,forest
T5,Lethe verma,4,31,10,2005,secondary_forest,forest
T5,Papilio helenus,1,31,10,2005,secondary_forest,forest
T5,Ragadia crisilda,1,31,10,2005,secondary_forest,forest
T5,Stibochiona nicea,1,31,10,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,4,11,2005,secondary_forest,forest
T5,Cethosia biblis,1,4,11,2005,secondary_forest,forest
T5,Euploea mulciber,1,4,11,2005,secondary_forest,forest
T5,Gandaca harina,1,4,11,2005,secondary_forest,forest
T5,Jamides bochus,2,4,11,2005,secondary_forest,forest
T5,Lethe syrcis,1,4,11,2005,secondary_forest,forest
T5,Lethe verma,2,4,11,2005,secondary_forest,forest
T5,Papilio helenus,1,4,11,2005,secondary_forest,forest
T5,Papilio polytes,1,4,11,2005,secondary_forest,forest
T5,Parantica sita,2,4,11,2005,secondary_forest,forest
T5,Pieris canidia,1,4,11,2005,secondary_forest,forest
T5,Prioneris thestylis,1,4,11,2005,secondary_forest,forest
T5,Ragadia crisilda,5,4,11,2005,secondary_forest,forest
T5,Stibochiona nicea,1,4,11,2005,secondary_forest,forest
T5,Ypthima imitans,1,4,11,2005,secondary_forest,forest
T5,Zemeros flegyas,1,4,11,2005,secondary_forest,forest
T5,Abisara fylla,2,9,10,2005,secondary_forest,forest
T5,Appias pandione,4,9,10,2005,secondary_forest,forest
T5,Argyreus hyperbius,1,9,10,2005,secondary_forest,forest
T5,Bibasis vasutana,1,9,10,2005,secondary_forest,forest
T5,Cethosia biblis,1,9,10,2005,secondary_forest,forest
T5,Cirrochroa tyche,3,9,10,2005,secondary_forest,forest
T5,Danaus genutia,1,9,10,2005,secondary_forest,forest
T5,Ethope noirei,1,9,10,2005,secondary_forest,forest
T5,Euploea mulciber,1,9,10,2005,secondary_forest,forest
T5,Eurema blanda,1,9,10,2005,secondary_forest,forest
T5,Eurema hecabe,2,9,10,2005,secondary_forest,forest
T5,Graphium sarpedon,1,9,10,2005,secondary_forest,forest
T5,Lamproptera curius,6,9,10,2005,secondary_forest,forest
