X,Y,xlo,ylo,fk_cat_especie,descripcion,perimetroestipite,alturaestipite,ObjectId
-5.952372228648254,37.412832921426158,238706,4144763,PHC,Phoenix canariensis,205,2.0,929
-5.982535019474795,37.410032568008113,236026,4144536,PHC,Phoenix canariensis,210,9.0,930
-5.91809533043608,37.386943249619712,241651.4,4141795,PHC,Phoenix canariensis,284,3.0,931
-5.961659333139218,37.410691533095573,237876.4,4144551,PHC,Phoenix canariensis,110,0.5,932
-6.002270041161698,37.409543256761857,234277.2,4144538,PHC,Phoenix canariensis,90,3.0,933
-5.919260091092189,37.390759269873683,241561.3,4142222,PHC,Phoenix canariensis,250,2.0,934
-5.955393732641119,37.411260065665203,238433.1,4144597,PHC,Phoenix canariensis,284,2.0,935
-5.918669380816554,37.386973583769169,241600.6,4141800,PHC,Phoenix canariensis,310,3.0,936
-6.002241307861601,37.409621387582341,234280,4144546,PHC,Phoenix canariensis,145,3.0,937
-5.952071685044353,37.41286304955424,238732.7,4144766,PHC,Phoenix canariensis,201,2.0,938
-5.918964826059293,37.386986018769619,241574.5,4141803,PHC,Phoenix canariensis,336,3.0,939
-5.981186701743762,37.412045057806758,236152.5,4144756,PHC,Phoenix canariensis,341,9.0,940
-5.952220518799975,37.412838695511219,238719.5,4144763,PHC,Phoenix canariensis,240,2.0,941
-5.914748686515977,37.389307737743145,241955.8,4142049,PHC,Phoenix canariensis,NULL,NULL,942
-5.98131794614864,37.412007595255574,236140.7,4144752,PHC,Phoenix canariensis,208,6.0,943
-5.934378652787513,37.373484793332118,240162.9,4140347,PHC,Phoenix canariensis,70,NULL,944
-5.981277265436676,37.412018623747578,236144.4,4144753,PHC,Phoenix canariensis,250,8.0,945
-5.915668268068159,37.388360726062594,241871.2,4141946,PHC,Phoenix canariensis,165,2.0,946
-5.935480036351922,37.374138829150937,240067.6,4140422,PHC,Phoenix canariensis,256,1.0,947
-5.944333099283432,37.403632661554994,239385.8,4143720,PHC,Phoenix canariensis,194,2.0,948
-5.915584210928571,37.388455881345557,241878.9,4141956,PHC,Phoenix canariensis,170,3.0,949
-5.934706410136498,37.373690208078564,240134.6,4140370,PHC,Phoenix canariensis,82,NULL,950
-5.943962184036639,37.403307069034014,239417.5,4143683,PHC,Phoenix canariensis,198,2.0,951
-5.914430077778227,37.390971142043881,241989.8,4142232,PHC,Phoenix canariensis,210,4.0,952
-5.934908094789263,37.373786659794703,240117.1,4140382,PHC,Phoenix canariensis,278,1.0,953
-5.976415296604742,37.356070652382705,236378.8,4138531,PHC,Phoenix canariensis,100,NULL,954
-5.914575102315873,37.390799694382537,241976.3,4142214,PHC,Phoenix canariensis,290,4.0,955
-5.93448059482965,37.373551103771916,240154.1,4140354,PHC,Phoenix canariensis,233,NULL,956
-6.001361421395792,37.412281763153743,234367.3,4144839,PHC,Phoenix canariensis,254,2.0,957
-5.915501719140959,37.388541897089567,241886.5,4141966,PHC,Phoenix canariensis,168,2.0,958
-5.935418546724436,37.37410233139888,240073,4140418,PHC,Phoenix canariensis,254,1.0,959
-5.976334180686081,37.355840400551443,236385.1,4138505,PHC,Phoenix canariensis,100,NULL,960
-5.915224355652701,37.39076493420346,241918.7,4142212,PHC,Phoenix canariensis,290,4.0,961
-5.93466700445575,37.373675688270531,240138,4140369,PHC,Phoenix canariensis,110,NULL,962
-5.976332006788023,37.355822524095991,236385.3,4138503,PHC,Phoenix canariensis,NULL,NULL,963
-5.93558235460989,37.374153948355321,240058.6,4140424,PHC,Phoenix canariensis,247,2.0,964
-5.914460286632946,37.390902636051109,241986.8,4142225,PHC,Phoenix canariensis,305,4.0,965
-5.976318332897931,37.355782140296533,236386.3,4138498,PHC,Phoenix canariensis,NULL,NULL,966
-5.9146482917637,37.390767883104985,241969.7,4142210,PHC,Phoenix canariensis,208,6.0,967
-5.935152471592331,37.373938457860511,240096,4140399,PHC,Phoenix canariensis,171,1.0,968
-5.976363749851436,37.355754595306593,236382.2,4138495,PHC,Phoenix canariensis,NULL,NULL,969
-5.914506506945569,37.390848062172587,241982.6,4142219,PHC,Phoenix canariensis,273,4.0,970
-5.979077302456204,37.414360473797139,236347.3,4145007,PHD,Phoenix dactylifera,120,10.0,971
-5.979042703459636,37.414371077839292,236350.4,4145008,PHD,Phoenix dactylifera,165,10.0,972
-5.919744603042861,37.391673691266,241521.6,4142325,PHC,Phoenix canariensis,220,6.0,973
-5.979006630229117,37.414381538840416,236353.7,4145009,PHD,Phoenix dactylifera,133,11.0,974
-5.914409137914295,37.391039869928427,241991.8,4142240,PHC,Phoenix canariensis,360,3.0,975
-5.994097450416024,37.414075036815994,235016.7,4145018,PHD,Phoenix dactylifera,128,11.0,976
-5.916668102031129,37.390756875396285,241790.8,4142215,PHC,Phoenix canariensis,300,2.0,977
-5.992717882030139,37.407750526978326,235116.5,4144312,PHD,Phoenix dactylifera,139,7.0,978
-5.91972561012154,37.39161207665817,241523,4142318,PHC,Phoenix canariensis,240,6.0,979
-5.980798812795054,37.356869528465232,235993.2,4138632,PHD,Phoenix dactylifera,120,NULL,980
-5.914378837276755,37.391613160226989,241996.5,4142303,PHC,Phoenix canariensis,271,6.0,981
-5.980718029981175,37.356733612973052,235999.9,4138616,PHD,Phoenix dactylifera,120,NULL,982
-5.914391234944139,37.391332710290477,241994.4,4142272,PHC,Phoenix canariensis,280,3.0,983
-5.94184308751337,37.409416472157339,239626.3,4144355,PHD,Phoenix dactylifera,5,NULL,984
-5.915350988299062,37.390757124026763,241907.5,4142211,PHC,Phoenix canariensis,300,2.0,985
-5.941511536256876,37.409430495453549,239655.7,4144355,PHD,Phoenix dactylifera,NULL,9.0,986
-5.914383038398397,37.391473840558326,241995.6,4142288,PHC,Phoenix canariensis,310,5.0,987
-5.939455594723514,37.405635556017913,239824.5,4143929,PHD,Phoenix dactylifera,NULL,NULL,988
-5.914395946772141,37.391261949806101,241993.8,4142265,PHC,Phoenix canariensis,289,3.0,989
-5.9144373941453,37.386878188917571,241975.1,4141778,PHD,Phoenix dactylifera,NULL,NULL,990
-5.914385727675218,37.391543247081053,241995.6,4142296,PHC,Phoenix canariensis,246,5.0,991
-5.914237108818395,37.407306514019638,242062.9,4144045,PHD,Phoenix dactylifera,NULL,NULL,992
-5.915523034249091,37.390761348773495,241892.3,4142212,PHC,Phoenix canariensis,260,3.0,993
-5.916777125854751,37.404929871832238,241829.9,4143788,PHD,Phoenix dactylifera,NULL,NULL,994
-5.914395413075299,37.391399737294392,241994.3,4142280,PHC,Phoenix canariensis,340,2.0,995
-6.001450657717768,37.411659390485269,234357.2,4144770,PHD,Phoenix dactylifera,102,11.0,996
-5.915929511435913,37.389751395283241,241852.8,4142101,PHC,Phoenix canariensis,NULL,NULL,997
-5.989518263334054,37.412046328151938,235414.9,4144780,PHD,Phoenix dactylifera,130,9.0,998
-6.001422010858508,37.411765181270404,234360.1,4144782,PHD,Phoenix dactylifera,137,22.0,999
-5.916502177778946,37.390759079052323,241805.5,4142215,PHC,Phoenix canariensis,310,3.0,1000
-6.001663352940776,37.411803380416721,234338.9,4144787,PHD,Phoenix dactylifera,140,10.0,1001
-5.925057127614608,37.40161978389169,241085.4,4143443,PHC,Phoenix canariensis,230,5.0,1002
-6.001407740230865,37.411817985213311,234361.6,4144788,PHD,Phoenix dactylifera,138,11.0,1003
-6.00164790368179,37.411854952861525,234340.5,4144792,PHD,Phoenix dactylifera,100,15.0,1004
-5.919241039846614,37.398365790613852,241589.2,4143066,PHC,Phoenix canariensis,290,5.0,1005
-5.989394346802381,37.412211113785546,235426.5,4144797,PHD,Phoenix dactylifera,0,0.0,1006
-5.944439991673437,37.403953840806153,239377.4,4143756,PHC,Phoenix canariensis,200,3.0,1007
-5.989295970337258,37.412336417425024,235435.6,4144811,PHD,Phoenix dactylifera,138,8.0,1008
-5.916649044200955,37.393166097317071,241800.8,4142482,PHC,Phoenix canariensis,NULL,NULL,1009
-5.977781909813145,37.412632378829542,236455.9,4144812,PHD,Phoenix dactylifera,140,7.0,1010
-5.916447910166539,37.393256484269116,241818.9,4142492,PHC,Phoenix canariensis,NULL,NULL,1011
-5.977887172221132,37.412640447770521,236446.7,4144813,PHD,Phoenix dactylifera,113,11.0,1012
-5.914361706960332,37.39180352931993,241998.7,4142325,PHC,Phoenix canariensis,342,6.0,1013
-5.975356229199575,37.365679696482765,236506.2,4139594,PHD,Phoenix dactylifera,150,NULL,1014
-5.980162446157765,37.357058941911475,236050.3,4138651,PHD,Phoenix dactylifera,90,12.0,1015
-5.916501809937223,37.393228121527578,241814,4142489,PHC,Phoenix canariensis,NULL,NULL,1016
-5.981240735134,37.412028916734279,236147.6,4144754,PHD,Phoenix dactylifera,146,9.0,1017
-5.919755451568836,37.391359669359048,241519.5,4142290,PHC,Phoenix canariensis,NULL,NULL,1018
-6.001492509102232,37.4114995613565,234353,4144753,PHD,Phoenix dactylifera,128,11.0,1019
-5.981173765474592,37.411949601814584,236153.3,4144745,PHD,Phoenix dactylifera,132,9.0,1020
-5.944616321833651,37.40415317691722,239362.5,4143778,PHC,Phoenix canariensis,NULL,NULL,1021
-5.989743775594817,37.411740658829515,235393.9,4144746,PHD,Phoenix dactylifera,131,8.0,1022
-5.944593789000911,37.404134455742991,239364.4,4143776,PHC,Phoenix canariensis,NULL,NULL,1023
-6.001508166131133,37.411447533122747,234351.4,4144747,PHD,Phoenix dactylifera,140,14.0,1024
-5.91915461446481,37.392301540558329,241576,4142393,PHC,Phoenix canariensis,140,6.0,1025
-5.981141567703482,37.41196375008122,236156.2,4144747,PHD,Phoenix dactylifera,147,9.0,1026
-6.006892044430039,37.40600799712805,233855.5,4144158,PHC,Phoenix canariensis,100,2.0,1027
-5.977289593010012,37.412201197548072,236498,4144762,PHD,Phoenix dactylifera,116,9.0,1028
-6.001464797472122,37.411606139335824,234355.8,4144764,PHD,Phoenix dactylifera,143,11.0,1029
-6.006981549594702,37.406023289294986,233847.6,4144160,PHC,Phoenix canariensis,90,2.0,1030
-6.003854545041333,37.415513448851272,234158.1,4145205,PHD,Phoenix dactylifera,139,10.0,1031
-6.006960024752172,37.406103580429431,233849.8,4144169,PHC,Phoenix canariensis,95,1.0,1032
-6.003907192294332,37.415527698164965,234153.5,4145206,PHD,Phoenix dactylifera,157,9.0,1033
-6.003891664841624,37.415546204216199,234154.9,4145208,PHD,Phoenix dactylifera,134,8.0,1034
-6.005659207319884,37.405878984794761,233964.2,4144141,PHC,Phoenix canariensis,203,13.0,1035
-6.00358318129632,37.415555400631796,234182.2,4145209,PHD,Phoenix dactylifera,150,9.0,1036
-6.003645066089419,37.415557701473539,234176.8,4145209,PHD,Phoenix dactylifera,117,7.0,1037
-6.005716181519848,37.405888618069255,233959.2,4144142,PHC,Phoenix canariensis,205,12.0,1038
-6.003585960620796,37.415582541753601,234182.1,4145212,PHD,Phoenix dactylifera,186,11.0,1039
-6.005782483979552,37.405899906167569,233953.4,4144143,PHC,Phoenix canariensis,95,1.0,1040
-5.990975556511735,37.410087033434095,235279,4144566,PHD,Phoenix dactylifera,138,9.0,1041
-6.004736090731176,37.405928059184021,234046.1,4144143,PHC,Phoenix canariensis,103,2.0,1042
-5.990927534324229,37.410151954059998,235283.5,4144573,PHD,Phoenix dactylifera,135,9.0,1043
-6.004802280278966,37.405939350707996,234040.3,4144145,PHC,Phoenix canariensis,83,1.0,1044
-5.990753383879117,37.41037703216773,235299.7,4144598,PHD,Phoenix dactylifera,132,9.0,1045
-6.004855583594034,37.405741294794382,234034.9,4144123,PHC,Phoenix canariensis,80,1.0,1046
-5.990537458986727,37.410679306904214,235319.9,4144631,PHD,Phoenix dactylifera,126,8.0,1047
-6.004723088422018,37.405718624609349,234046.5,4144120,PHC,Phoenix canariensis,85,1.0,1048
-5.990492964823923,37.410736388958185,235324,4144637,PHD,Phoenix dactylifera,107,8.0,1049
-6.00478928137963,37.405730006162941,234040.7,4144122,PHC,Phoenix canariensis,80,2.0,1050
-5.990302074416475,37.410983695795288,235341.8,4144664,PHD,Phoenix dactylifera,0,0.0,1051
-5.996965824891832,37.402490052895317,234721.9,4143740,PHC,Phoenix canariensis,123,7.0,1052
-5.991141845933361,37.409857468579915,235263.5,4144541,PHD,Phoenix dactylifera,136,9.0,1053
-5.996581114738415,37.402877985419188,234757.3,4143782,PHC,Phoenix canariensis,90,7.0,1054
-5.991193878221874,37.409793978120618,235258.7,4144534,PHD,Phoenix dactylifera,0,0.0,1055
-5.998193084446605,37.401243207005756,234608.8,4143605,PHC,Phoenix canariensis,192,8.0,1056
-5.991378782087989,37.409546821513594,235241.4,4144507,PHD,Phoenix dactylifera,0,0.0,1057
-5.998027823352247,37.401409771432981,234624,4143623,PHC,Phoenix canariensis,185,12.0,1058
-6.001608502488494,37.411354878110771,234342.2,4144737,PHD,Phoenix dactylifera,120,11.0,1059
-5.981155562906014,37.41189509666426,236154.7,4144739,PHD,Phoenix dactylifera,149,14.0,1060
-5.997966875885392,37.401470337321733,234629.7,4143630,PHC,Phoenix canariensis,207,11.0,1061
-5.981121096705615,37.411914708524378,236157.8,4144741,PHD,Phoenix dactylifera,155,9.0,1062
-5.989991709074459,37.411408020606643,235370.8,4144710,PHD,Phoenix dactylifera,103,8.0,1063
-5.998533141262213,37.400888660664236,234577.5,4143567,PHC,Phoenix canariensis,257,9.0,1064
-5.998492960100392,37.400940319889713,234581.2,4143572,PHC,Phoenix canariensis,52,11.0,1065
-6.008720296985619,37.406338355541223,233694.8,4144200,PHC,Phoenix canariensis,206,7.0,1066
-6.008441063211256,37.406346458562687,233719.6,4144200,PHC,Phoenix canariensis,210,4.0,1067
-6.00929885065954,37.406327312449775,233643.6,4144201,PHC,Phoenix canariensis,86,1.0,1068
-6.007267200365833,37.406359138578395,233823.5,4144198,PHC,Phoenix canariensis,198,10.0,1069
-6.008654103040949,37.406326976242589,233700.6,4144199,PHC,Phoenix canariensis,190,8.0,1070
-6.00837476005554,37.40633517199317,233725.4,4144199,PHC,Phoenix canariensis,188,5.0,1071
-6.006886273867253,37.406377665939466,233857.3,4144199,PHC,Phoenix canariensis,78,1.0,1072
-6.00885279055973,37.406360931123267,233683.2,4144203,PHC,Phoenix canariensis,210,7.0,1073
-6.0085734475022,37.406369127348619,233707.9,4144203,PHC,Phoenix canariensis,262,5.0,1074
-6.008786600182799,37.406349641914233,233689,4144202,PHC,Phoenix canariensis,144,9.0,1075
-6.009370049173079,37.406339555046515,233637.3,4144202,PHC,Phoenix canariensis,94,1.0,1076
-6.008918984557145,37.406372310307788,233677.3,4144204,PHC,Phoenix canariensis,149,5.0,1077
-5.920053559136208,37.387754404767882,241480.7,4141891,WAX,Washingtonia sp,NULL,NULL,1078
-5.91788261859972,37.390761038131586,241683.3,4142219,WAX,Washingtonia sp,245,6.0,1079
-5.917231413821496,37.390759998362149,241741,4142217,WAX,Washingtonia sp,250,3.0,1080
-5.91973980030687,37.391837985551156,241522.6,4142343,WAX,Washingtonia sp,140,6.0,1081
-6.001664375111226,37.411144503929833,234336.5,4144714,PHD,Phoenix dactylifera,122,11.0,1082
-5.918059329709375,37.390763251705067,241667.7,4142219,WAX,Washingtonia sp,240,6.0,1083
-5.977104844650129,37.411769200826534,236512.8,4144714,PHD,Phoenix dactylifera,142,9.0,1084
-5.940876194175483,37.391106245008238,239648.4,4142320,WAX,Washingtonia sp,220,7.0,1085
-6.001650837145209,37.411195847596773,234337.9,4144719,PHD,Phoenix dactylifera,147,9.0,1086
-5.916924127407766,37.389755318276379,241764.7,4142104,WAX,Washingtonia sp,167,9.0,1087
-5.977105043147311,37.411828395402324,236513,4144721,PHD,Phoenix dactylifera,127,8.0,1088
-5.916923000071911,37.390757160515143,241768.3,4142215,WAX,Washingtonia sp,220,4.0,1089
-6.001622995004439,37.411301978400822,234340.7,4144731,PHD,Phoenix dactylifera,142,11.0,1090
-5.915702011299799,37.39075792330523,241876.4,4142212,WAX,Washingtonia sp,268,3.0,1091
-5.990248802641014,37.411064337326657,235346.8,4144673,PHD,Phoenix dactylifera,NULL,NULL,1092
-5.917163867326933,37.390762567201648,241747,4142217,WAX,Washingtonia sp,254,4.0,1093
-5.996396831524437,37.411017478244446,234802.4,4144685,PHD,Phoenix dactylifera,132,18.0,1094
-5.916740344145525,37.390755993069753,241784.4,4142215,WAX,Washingtonia sp,180,2.0,1095
-5.996310694452354,37.411049938697978,234810.1,4144688,PHD,Phoenix dactylifera,144,11.0,1096
-5.916826879962582,37.390753856750038,241776.8,4142215,WAX,Washingtonia sp,270,3.0,1097
-6.001707117801981,37.410984381762397,234332.1,4144696,PHD,Phoenix dactylifera,132,9.0,1098
-6.001873927510855,37.411011859766006,234317.5,4144700,PHD,Phoenix dactylifera,170,7.0,1099
-5.916422749830045,37.390761039683085,241812.6,4142215,WAX,Washingtonia sp,300,4.0,1100
-6.001693331224748,37.411037984386375,234333.5,4144702,PHD,Phoenix dactylifera,121,5.0,1101
-5.992645774288611,37.407848766812037,235123.3,4144322,PHD,Phoenix dactylifera,133,10.0,1102
-5.916709966336235,37.38975997455465,241783.7,4142104,WAX,Washingtonia sp,185,12.0,1103
-5.992393840645462,37.408176826183869,235146.7,4144358,PHD,Phoenix dactylifera,105,9.0,1104
-5.992347678232426,37.408240168451812,235151,4144365,PHD,Phoenix dactylifera,99,9.0,1105
-5.917635301995624,37.389756681160264,241701.8,4142106,WAX,Washingtonia sp,169,10.0,1106
-5.971454726073128,37.408952115869141,237003.2,4144386,PHD,Phoenix dactylifera,153,16.0,1107
-5.992122000123012,37.408541161218565,235172.1,4144398,PHD,Phoenix dactylifera,131,9.0,1108
-5.914985678532469,37.390749017050339,241939.8,4142209,WAX,Washingtonia sp,273,4.0,1109
-6.002394733843839,37.408425934327084,234262.2,4144414,PHD,Phoenix dactylifera,122,5.0,1110
-5.987039796069322,37.40957426592972,235625.6,4144498,PHD,Phoenix dactylifera,124,6.0,1111
-5.918093616161667,37.389757797434832,241661.2,4142108,WAX,Washingtonia sp,172,11.0,1112
-5.996002834576601,37.408926301580948,234829.9,4144452,PHD,Phoenix dactylifera,130,10.0,1113
-5.996264235295252,37.409181788304885,234807.6,4144481,PHD,Phoenix dactylifera,116,6.0,1114
-5.9174020937487,37.389756492708791,241722.4,4142106,WAX,Washingtonia sp,161,9.0,1115
-5.991530363674556,37.409339434160188,235227.3,4144485,PHD,Phoenix dactylifera,102,12.0,1116
-5.991842678982482,37.408913434208664,235198.1,4144438,PHD,Phoenix dactylifera,137,4.0,1117
-5.916848442253635,37.389754753872069,241771.4,4142104,WAX,Washingtonia sp,180,11.0,1118
-5.995956725218354,37.408846376074486,234833.7,4144443,PHD,Phoenix dactylifera,120,9.0,1119
-5.991786945518156,37.408983235969366,235203.3,4144446,PHD,Phoenix dactylifera,132,7.0,1120
-5.91663733604891,37.390758535959826,241793.6,4142215,WAX,Washingtonia sp,250,4.0,1121
-5.995940773753285,37.408885435918336,234835.2,4144447,PHD,Phoenix dactylifera,165,14.0,1122
-5.916192634555443,37.39075915061246,241833,4142214,WAX,Washingtonia sp,206,3.0,1123
-6.009293026260683,37.406895664625019,233646.1,4144264,PHD,Phoenix dactylifera,117,17.0,1124
-5.917163336236882,37.389755900163351,241743.5,4142105,WAX,Washingtonia sp,170,10.0,1125
-5.979091867857559,37.407449256475687,236321.8,4144240,PHD,Phoenix dactylifera,0,0.0,1126
-5.920457197667353,37.389035216662855,241449.4,4142034,WAX,Washingtonia sp,130,20.0,1127
-6.009437838373975,37.406918376232788,233633.3,4144267,PHD,Phoenix dactylifera,96,12.0,1128
-5.914825474420463,37.390747292706166,241954,4142209,WAX,Washingtonia sp,275,4.0,1129
-5.915054423186134,37.390748222045779,241933.7,4142209,WAX,Washingtonia sp,280,4.0,1130
-6.009247298400276,37.40696666112882,233650.4,4144271,PHD,Phoenix dactylifera,151,14.0,1131
-6.00919382906237,37.406991000090635,233655.2,4144274,PHD,Phoenix dactylifera,167,14.0,1132
-5.914733071611234,37.390749572294531,241962.2,4142209,WAX,Washingtonia sp,262,4.0,1133
-5.914903696290377,37.390746263981349,241947,4142209,WAX,Washingtonia sp,305,3.0,1134
-6.009326738941669,37.407139621765879,233644,4144291,PHD,Phoenix dactylifera,91,14.0,1135
-5.916337343346524,37.390760264392767,241820.1,4142214,WAX,Washingtonia sp,270,3.0,1136
-6.009308424454475,37.407009435713896,233645.1,4144276,PHD,Phoenix dactylifera,92,12.0,1137
-5.924492100228148,37.400148806672242,241130.4,4143279,WAX,Washingtonia sp,140,11.0,1138
